1.,1.,1.
0.9999999970483435,0.9999999960809294,0.9999999978245283
0.9999999817199279,0.9999999757298729,0.999999986526332
0.9999999276751755,0.9999999039843379,0.9999999466886921
0.999999793433474,0.9999997257946861,0.9999998477235406
0.9999995226348425,0.999999366401885,0.9999996480562181
0.9999990451441959,0.9999987328224469,0.999999295921078
0.9999982785420243,0.9999977158684333,0.999998730442903
0.9999971289532763,0.9999961912977189,0.9999978822280489
0.9999954918294304,0.9999940208898896,0.999996673915336
0.9999932531453577,0.9999910540911957,0.9999950210333677
0.9999902905441515,0.9999871295655541,0.999992832808153
0.9999864754879794,0.9999820781401004,0.9999900137216549
0.9999816730984743,0.9999757226597319,0.9999864633710963
0.999975742618975,0.9999678786257747,0.9999820767751388
0.9999685389532927,0.9999583563166562,0.9999767454783834
0.9999599138334434,0.9999469623495262,0.9999703583639736
0.9999497188310449,0.9999335038210727,0.9999628038448305
0.999937803631855,0.9999177860613081,0.9999539685854993
0.9999240161373136,0.999899612749318,0.9999437375423752
0.9999082045031229,0.9998787887118045,0.9999319954383705
0.9998902182974062,0.999855121427855,0.9999186275629647
0.9998699125132939,0.9998284265537138,0.9999035227074053
0.9998471438156334,0.9997985229261166,0.9998865704267303
0.9998217702619729,0.9997652321071644,0.9998676608051426
0.9997936539641002,0.9997283820206937,0.999846686395885
0.9997626622105515,0.9996878083484881,0.9998235429942576
0.9997286725744151,0.9996433615653117,0.9997981333915911
0.9996915667962025,0.9995948987207172,0.9997703629429391
0.9996512301284912,0.9995422824085772,0.999740139062638
0.9996075547151102,0.99948538536758,0.9997073737008002
0.9995604406631874,0.9994240917409675,0.9996719840807079
0.9995098022929159,0.9993583056830384,0.9996338973106207
0.9994555594578945,0.9992879396486234,0.9995930441151668
0.999397636544141,0.9992129128299726,0.9995493580815751
0.9993359666318347,0.9991331568099668,0.9995027787207087
0.9992704925146763,0.999048616682717,0.9994532521671323
0.9992011740923218,0.9989592612274677,0.9994007366537191
0.9991279770686093,0.998865067640165,0.9993451943571086
0.9990508716589805,0.9987660195213245,0.9992865904290043
0.9989698375681145,0.9986621136276849,0.9992248966660419
0.9988848649653078,0.9985533608723008,0.9991600921771105
0.9987959629759687,0.9984397979971992,0.9990921696936325
0.9987031458299929,0.9983214688758425,0.9990211255666881
0.9986064313485815,0.99819842216458,0.998946958628338
0.9985058467377665,0.9980707191507655,0.9988696744708778
0.9984014295359922,0.9979384346650712,0.9987892860906294
0.9982932371198168,0.9978016701229978,0.9987058209774308
0.9981813304911108,0.9976605316966788,0.9986193093786304
0.9980657726231759,0.9975151277569739,0.9985297830415841
0.9979466350364106,0.9973655777660971,0.9984372800796598
0.9978239987375058,0.9972120131407578,0.9983418456041654
0.9976979646181853,0.9970545914782863,0.9982435395110111
0.9975686351646363,0.99689347203106,0.9981424231911281
0.9974361127436714,0.996728813066521,0.9980385582069391
0.997300506894616,0.9965607817041319,0.9979320117008216
